时间,压力(N),传感器#8,传感器#9,传感器#10,传感器#24,传感器#25,传感器#26,传感器#232,传感器#233,传感器#234,传感器#248,传感器#249,传感器#250
08h.46m.13s.035ms,143.24,91,122,112,120,96,88,93,100,109,107,71,90
08h.46m.13s.043ms,143.51,91,122,112,120,96,88,93,99,109,107,71,90
08h.46m.13s.053ms,143.73,91,122,112,120,96,88,93,100,109,107,71,90
08h.46m.13s.063ms,144.35,91,122,112,120,96,88,93,100,109,108,71,90
08h.46m.13s.073ms,144.62,91,122,112,120,97,88,93,99,109,108,71,90
08h.46m.13s.083ms,144.92,91,122,112,120,97,88,93,100,109,108,71,90
08h.46m.13s.093ms,145.47,91,122,112,120,97,88,93,100,109,108,71,91
08h.46m.13s.103ms,145.77,91,122,112,120,97,88,92,100,109,108,71,91
08h.46m.13s.113ms,146.03,91,122,112,120,97,88,93,100,109,108,71,91
08h.46m.13s.123ms,146.65,91,122,112,120,97,88,93,100,109,108,71,90
08h.46m.13s.133ms,146.96,91,122,112,120,97,88,93,100,109,108,71,91
08h.46m.13s.143ms,147.30,91,122,112,120,97,88,93,100,109,108,71,91
08h.46m.13s.153ms,147.89,92,122,112,121,97,88,93,100,109,108,71,91
08h.46m.13s.163ms,148.14,91,122,112,120,97,88,93,100,109,108,71,91
08h.46m.13s.173ms,148.39,92,122,112,121,97,88,93,100,109,108,71,91
08h.46m.13s.184ms,148.92,92,122,112,121,97,88,93,100,109,107,71,91
08h.46m.13s.193ms,149.19,92,122,112,121,98,88,93,100,109,108,71,91
08h.46m.13s.204ms,149.46,92,122,112,121,98,88,93,100,109,108,71,91
08h.46m.13s.214ms,149.99,92,122,112,121,98,89,93,100,109,108,71,91
08h.46m.13s.224ms,150.19,92,122,112,121,98,88,93,100,109,108,71,90
08h.46m.13s.233ms,150.53,92,122,112,121,98,89,93,100,109,108,71,91
08h.46m.13s.244ms,150.77,92,122,112,121,98,89,93,100,109,108,71,91
08h.46m.13s.253ms,151.03,92,123,112,122,99,89,93,100,109,108,71,91
08h.46m.13s.263ms,151.35,92,123,112,121,99,89,93,100,109,109,71,91
08h.46m.13s.274ms,151.80,92,122,113,121,98,89,93,100,109,109,71,91
08h.46m.13s.284ms,152.05,92,122,113,122,98,89,93,100,109,108,71,91
08h.46m.13s.293ms,152.29,92,122,113,122,98,89,93,100,109,109,71,92
08h.46m.13s.303ms,152.59,92,122,113,122,98,89,93,100,109,109,71,92
08h.46m.13s.313ms,153.04,92,122,113,122,98,89,94,100,109,110,71,92
08h.46m.13s.323ms,153.27,92,122,113,122,98,89,93,100,109,109,71,92
08h.46m.13s.333ms,153.54,92,123,113,122,99,89,94,100,109,110,71,92
08h.46m.13s.344ms,153.80,92,122,113,122,98,89,93,100,109,109,71,92
08h.46m.13s.353ms,153.99,92,122,113,122,98,89,93,100,110,109,71,92
08h.46m.13s.363ms,154.40,92,123,113,122,99,90,94,100,110,110,71,92
08h.46m.13s.373ms,154.70,92,123,113,122,99,90,94,100,109,110,71,92
08h.46m.13s.383ms,154.91,92,123,113,122,99,89,93,100,109,109,72,92
08h.46m.13s.393ms,155.17,92,123,113,122,99,90,94,100,110,110,72,92
08h.46m.13s.403ms,155.42,92,123,113,122,99,91,93,100,109,109,72,92
08h.46m.13s.413ms,155.90,92,124,113,122,99,90,93,100,109,109,72,92
08h.46m.13s.423ms,156.12,92,124,113,122,99,90,94,100,110,110,72,92
08h.46m.13s.433ms,156.36,92,123,113,122,99,90,94,100,110,110,73,93
08h.46m.13s.443ms,156.89,92,123,113,122,99,90,94,100,110,110,72,92
08h.46m.13s.453ms,157.20,92,123,113,122,99,90,94,100,110,110,72,93
08h.46m.13s.464ms,157.46,92,124,113,122,99,90,94,101,110,110,73,93
08h.46m.13s.473ms,157.72,92,123,113,122,99,90,94,100,110,110,72,92
08h.46m.13s.483ms,158.20,92,123,113,122,99,90,94,100,110,110,72,92
08h.46m.13s.493ms,158.55,92,123,113,122,99,91,94,100,110,110,72,92
08h.46m.13s.503ms,158.84,92,124,113,122,99,91,94,100,110,110,73,92
08h.46m.13s.513ms,159.02,92,123,113,122,99,91,94,100,110,110,73,92
08h.46m.13s.523ms,159.60,92,123,113,122,99,90,94,100,110,110,73,93
08h.46m.13s.535ms,159.77,92,123,113,122,99,91,94,101,110,110,73,93
08h.46m.13s.543ms,159.91,92,123,113,122,99,91,94,101,110,110,73,93
08h.46m.13s.553ms,160.28,92,123,113,122,100,91,94,101,110,110,73,92
08h.46m.13s.563ms,160.55,92,124,113,122,100,91,94,101,110,110,74,93
08h.46m.13s.573ms,160.79,92,124,113,122,100,91,94,101,110,110,74,93
08h.46m.13s.583ms,161.37,92,123,113,122,99,91,94,101,110,110,74,93
08h.46m.13s.594ms,161.68,92,123,113,122,100,91,94,101,110,110,73,93
08h.46m.13s.603ms,161.99,92,124,113,123,100,91,94,101,110,110,74,93
08h.46m.13s.614ms,162.58,93,123,113,124,100,91,94,101,110,110,74,93
08h.46m.13s.623ms,162.83,93,124,113,123,99,91,94,101,110,110,74,93
08h.46m.13s.633ms,163.07,93,124,113,124,100,91,94,101,110,110,73,93
08h.46m.13s.644ms,163.59,93,123,113,124,99,91,94,101,110,110,73,93
08h.46m.13s.654ms,163.91,93,124,113,124,99,91,94,101,110,110,74,93
08h.46m.13s.663ms,164.20,93,123,113,124,100,91,94,101,110,110,73,93
08h.46m.13s.673ms,164.73,93,124,113,124,100,91,94,101,110,110,74,93
08h.46m.13s.683ms,164.92,93,124,113,124,100,91,94,101,110,110,74,93
08h.46m.13s.693ms,165.25,93,124,113,124,100,92,94,101,110,110,73,93
08h.46m.13s.704ms,165.49,93,124,113,124,100,92,94,101,110,110,73,93
08h.46m.13s.713ms,165.75,94,124,113,124,100,92,94,101,110,110,75,93
08h.46m.13s.723ms,166.23,93,123,113,124,100,92,94,101,110,110,75,93
08h.46m.13s.733ms,166.57,93,124,113,124,100,92,94,101,110,110,75,93
08h.46m.13s.743ms,166.81,93,124,113,124,100,92,94,101,110,110,74,94
08h.46m.13s.753ms,167.12,93,124,113,124,100,92,94,101,110,110,74,94
08h.46m.13s.763ms,167.62,93,124,113,124,100,92,94,101,110,110,75,94
08h.46m.13s.773ms,167.99,93,124,113,124,101,92,94,101,110,110,75,93
08h.46m.13s.783ms,168.27,93,124,113,124,100,92,94,101,110,110,75,93
08h.46m.13s.793ms,168.48,93,124,113,124,100,92,95,101,110,110,75,94
08h.46m.13s.803ms,169.02,93,124,113,124,100,91,95,101,110,110,75,93
08h.46m.13s.814ms,169.29,93,124,113,124,101,92,95,101,110,110,75,94
08h.46m.13s.823ms,169.62,93,124,113,124,101,92,94,101,110,110,75,94
08h.46m.13s.833ms,170.18,93,123,113,124,101,92,94,101,110,110,75,94
08h.46m.13s.843ms,170.44,95,124,113,125,101,92,94,101,110,110,75,94
08h.46m.13s.854ms,170.69,93,124,114,125,101,93,94,101,110,110,76,94
08h.46m.13s.863ms,171.26,94,124,113,125,101,92,94,101,110,110,75,94
08h.46m.13s.873ms,171.58,94,124,114,125,101,93,95,101,110,110,75,94
08h.46m.13s.883ms,171.90,95,124,114,125,101,93,95,101,110,111,75,94
08h.46m.13s.893ms,172.47,94,124,114,125,101,93,94,101,110,110,76,94
08h.46m.13s.904ms,172.70,94,125,114,125,101,92,94,101,110,110,76,94
08h.46m.13s.913ms,173.03,94,124,114,125,101,93,95,101,110,110,76,94
08h.46m.13s.923ms,173.30,95,125,115,125,101,93,95,101,110,111,75,94
08h.46m.13s.933ms,173.87,95,124,114,125,101,92,94,101,110,110,76,94
08h.46m.13s.943ms,174.10,95,124,114,125,101,93,94,101,111,110,76,95
08h.46m.13s.953ms,174.36,94,125,114,125,101,92,95,101,111,111,76,95
08h.46m.13s.963ms,174.87,94,125,115,125,101,93,95,101,110,111,76,94
08h.46m.13s.973ms,175.18,94,125,114,125,101,93,95,101,110,111,76,94
08h.46m.13s.983ms,175.44,94,125,115,125,101,93,96,101,111,112,76,95
08h.46m.13s.993ms,175.97,95,125,114,125,101,93,95,101,110,111,76,94
08h.46m.14s.004ms,176.14,95,125,115,125,101,93,96,101,111,112,76,95
08h.46m.14s.013ms,176.47,95,125,115,125,101,93,95,101,110,111,75,94
08h.46m.14s.024ms,176.57,95,125,115,125,101,93,95,101,111,111,76,95
08h.46m.14s.033ms,175.10,94,125,113,125,101,92,94,101,111,110,76,95
08h.46m.14s.043ms,155.71,93,123,113,125,101,92,94,101,110,110,76,94
08h.46m.14s.053ms,137.86,92,123,113,122,99,90,94,101,110,110,73,93
08h.46m.14s.063ms,115.21,87,119,109,117,93,85,91,98,107,105,69,89
08h.46m.14s.073ms,90.55,83,113,103,112,88,80,86,94,103,98,65,82
08h.46m.14s.083ms,42.87,72,100,92,98,74,69,75,88,93,87,57,72
08h.46m.14s.093ms,23.31,41,59,60,54,34,37,47,56,62,55,36,42
08h.46m.14s.103ms,8.19,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.113ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.123ms,-0.24,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.133ms,-0.24,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.143ms,-0.24,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.153ms,-0.24,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.163ms,-0.24,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.173ms,-0.24,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.184ms,-0.24,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.193ms,-0.24,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.203ms,-0.24,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.214ms,-0.24,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.223ms,-0.18,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.234ms,-0.18,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.243ms,-0.18,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.253ms,-0.18,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.264ms,-0.18,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.273ms,-0.18,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.284ms,-0.18,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.293ms,-0.18,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.303ms,-0.18,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.313ms,-0.18,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.324ms,-0.18,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.333ms,-0.18,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.343ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.353ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.363ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.373ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.383ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.394ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.403ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.413ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.423ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.433ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.443ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.453ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.463ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.473ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.483ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.493ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.503ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.513ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.523ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.533ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.544ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.553ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.563ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.574ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.584ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.593ms,-0.11,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.603ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.613ms,-0.12,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.623ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.633ms,-0.11,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.643ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.653ms,-0.11,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.663ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.673ms,-0.12,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.683ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.693ms,-0.11,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.703ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.713ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.723ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.733ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.743ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.753ms,-0.11,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.763ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.773ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.783ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.793ms,-0.10,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.803ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.813ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.823ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.833ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.843ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.853ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.863ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.873ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.883ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.893ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.903ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.913ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.923ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.933ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.943ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.953ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.963ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.973ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.983ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.14s.993ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.003ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.013ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.023ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.033ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.043ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.053ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.063ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.073ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.083ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.094ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.103ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.113ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.123ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.133ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.144ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.153ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.164ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.173ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.183ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.193ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.203ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.214ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.223ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.233ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.243ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.253ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.263ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.273ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.283ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.294ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.303ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.313ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.323ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.333ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.343ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.354ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.364ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.373ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.383ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.393ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.404ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.414ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.423ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.434ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.443ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.453ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.463ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.473ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.484ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.493ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.503ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.513ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.523ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.533ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.544ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.553ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.563ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.15s.573ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
