时间,压力(N),传感器#8,传感器#9,传感器#10,传感器#24,传感器#25,传感器#26,传感器#232,传感器#233,传感器#234,传感器#248,传感器#249,传感器#250
08h.46m.32s.932ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.32s.942ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.32s.952ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.32s.962ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.32s.972ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.32s.983ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.32s.992ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.002ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.012ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.022ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.033ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.042ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.053ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.062ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.073ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.082ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.092ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.102ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.113ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.122ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.132ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.142ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.152ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.162ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.172ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.182ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.192ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.204ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.212ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.222ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.232ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.242ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.252ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.262ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.272ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.282ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.292ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.302ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.312ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.322ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.332ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.342ms,0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.352ms,0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.362ms,0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.372ms,0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.382ms,0.22,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.392ms,0.22,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.402ms,0.22,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.412ms,0.3,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.423ms,0.3,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.432ms,0.39,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.442ms,0.39,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.452ms,0.5,0,6,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.462ms,0.63,0,6,0,0,0,0,0,0,0,0,0,0
08h.46m.33s.472ms,0.63,0,7,6,0,0,0,0,0,0,0,0,0
08h.46m.33s.482ms,0.76,0,8,7,0,0,0,0,0,0,0,0,0
08h.46m.33s.492ms,0.84,0,8,8,0,0,0,0,0,0,0,0,0
08h.46m.33s.502ms,1,0,10,8,0,0,0,0,0,0,0,0,0
08h.46m.33s.512ms,1,0,10,9,0,0,0,0,0,0,0,0,0
08h.46m.33s.523ms,1.16,0,12,10,0,0,0,0,0,0,0,0,0
08h.46m.33s.532ms,1.28,0,12,12,0,0,0,0,0,0,0,0,0
08h.46m.33s.542ms,1.51,6,13,14,0,0,0,0,0,0,0,0,0
08h.46m.33s.553ms,1.6,6,13,16,0,0,0,0,0,0,0,0,0
08h.46m.33s.563ms,1.83,8,13,18,7,0,0,0,0,0,0,0,0
08h.46m.33s.572ms,1.95,9,17,19,9,0,0,0,0,0,0,0,0
08h.46m.33s.582ms,2.2,10,18,21,12,0,10,0,0,0,0,0,0
08h.46m.33s.592ms,2.32,11,20,24,14,0,12,0,0,0,0,0,0
08h.46m.33s.602ms,2.56,12,21,27,16,0,13,0,0,0,0,0,12
08h.46m.33s.612ms,2.73,15,23,31,17,0,15,0,0,0,0,0,13
08h.46m.33s.622ms,3.16,18,24,34,21,0,16,0,0,15,12,0,16
08h.46m.33s.632ms,3.35,18,26,34,22,0,16,0,0,15,12,0,16
08h.46m.33s.642ms,3.64,20,28,36,23,0,17,0,11,17,12,0,17
08h.46m.33s.652ms,3.78,21,29,39,25,0,22,0,11,19,15,0,17
08h.46m.33s.662ms,4.12,23,32,40,27,13,23,0,12,21,15,0,17
08h.46m.33s.673ms,4.31,24,32,40,28,13,24,0,14,23,15,0,19
08h.46m.33s.682ms,4.87,25,36,44,29,15,28,0,15,26,16,0,22
08h.46m.33s.693ms,5.03,26,37,44,30,15,28,0,18,28,16,0,23
08h.46m.33s.702ms,5.35,27,39,45,33,17,29,0,21,30,18,0,24
08h.46m.33s.712ms,5.59,28,40,47,34,18,29,0,22,33,20,0,25
08h.46m.33s.722ms,5.91,31,41,48,39,17,31,0,23,33,24,0,26
08h.46m.33s.732ms,6.38,31,41,50,40,18,32,0,25,35,25,0,26
08h.46m.33s.743ms,6.73,32,43,51,41,20,33,0,25,37,27,0,27
08h.46m.33s.753ms,6.96,33,44,52,42,22,34,0,27,38,27,0,27
08h.46m.33s.762ms,7.33,34,47,54,45,24,36,0,30,39,29,0,28
08h.46m.33s.772ms,7.78,35,49,55,46,26,37,0,32,41,30,0,30
08h.46m.33s.782ms,8.14,35,50,56,47,28,38,0,32,42,30,0,30
08h.46m.33s.792ms,8.36,36,51,56,49,28,38,22,33,43,32,0,30
08h.46m.33s.802ms,9,38,51,56,52,29,39,23,34,45,32,0,31
08h.46m.33s.812ms,9.2,40,53,58,55,29,41,25,36,46,35,0,31
08h.46m.33s.822ms,9.57,41,54,60,55,31,42,27,36,47,35,0,33
08h.46m.33s.832ms,10.11,41,55,61,56,32,42,28,37,48,38,0,33
08h.46m.33s.842ms,10.53,43,56,62,58,32,43,30,39,51,39,0,34
08h.46m.33s.852ms,10.78,44,57,64,58,33,43,30,39,51,41,0,34
08h.46m.33s.862ms,11.51,44,57,64,58,33,44,31,39,52,41,0,35
08h.46m.33s.872ms,11.76,45,59,66,61,34,45,32,40,54,42,0,37
08h.46m.33s.882ms,12.2,46,59,66,61,34,46,32,41,55,43,0,38
08h.46m.33s.892ms,12.8,46,59,68,62,35,46,33,42,57,44,0,39
08h.46m.33s.902ms,13.26,48,61,68,64,37,45,35,43,58,45,0,39
08h.46m.33s.912ms,13.53,48,62,68,64,38,46,35,44,59,45,0,38
08h.46m.33s.922ms,14.33,48,64,70,65,39,47,35,46,60,46,26,39
08h.46m.33s.932ms,14.62,49,66,71,66,40,47,36,46,62,47,29,42
08h.46m.33s.942ms,15.11,51,67,71,68,41,47,37,49,63,49,29,42
08h.46m.33s.953ms,15.79,51,68,72,69,41,47,38,49,64,50,31,42
08h.46m.33s.962ms,15.79,52,68,72,71,42,48,38,49,64,50,31,42
08h.46m.33s.972ms,16.57,52,70,73,71,43,50,39,51,65,50,31,44
08h.46m.33s.982ms,17.04,53,71,74,72,44,50,40,51,66,52,32,44
08h.46m.33s.992ms,17.76,54,71,75,73,44,52,41,52,68,53,33,46
08h.46m.34s.002ms,18.26,55,73,75,75,45,51,43,53,69,55,33,46
08h.46m.34s.012ms,18.6,56,74,75,75,46,52,43,55,70,56,35,46
08h.46m.34s.022ms,19.03,56,74,75,76,46,53,43,55,70,56,34,45
08h.46m.34s.032ms,19.52,56,74,75,77,46,53,44,56,71,56,35,47
08h.46m.34s.042ms,20.34,57,75,77,77,49,53,46,57,73,58,35,47
08h.46m.34s.052ms,20.74,57,76,78,78,49,54,46,57,73,59,36,47
08h.46m.34s.062ms,21.6,57,76,78,79,49,55,46,60,74,59,36,47
08h.46m.34s.072ms,21.94,58,78,78,80,50,55,47,60,74,60,37,48
08h.46m.34s.082ms,22.83,59,78,79,80,49,55,48,60,75,61,37,50
08h.46m.34s.092ms,22.83,60,79,80,81,50,56,49,60,75,62,37,50
08h.46m.34s.102ms,23.63,60,79,80,81,50,57,49,62,76,62,38,50
08h.46m.34s.112ms,24.34,60,80,81,81,51,57,51,62,76,62,38,50
08h.46m.34s.122ms,24.34,61,80,81,82,51,57,51,63,77,62,39,53
08h.46m.34s.132ms,25.14,61,80,82,83,51,58,52,64,79,63,40,55
08h.46m.34s.142ms,25.6,62,81,82,83,53,59,52,65,79,64,40,56
08h.46m.34s.153ms,26.37,63,82,82,84,53,59,54,65,79,65,40,56
08h.46m.34s.162ms,26.9,64,82,82,84,53,59,54,65,79,65,40,57
08h.46m.34s.172ms,27.67,64,83,83,84,54,59,54,66,79,65,41,57
08h.46m.34s.183ms,28.19,64,83,83,85,55,60,55,68,79,65,42,57
08h.46m.34s.192ms,28.54,64,84,84,86,55,60,56,68,81,67,42,58
08h.46m.34s.202ms,29.08,66,85,84,86,55,61,57,68,82,68,42,59
08h.46m.34s.213ms,29.56,66,85,84,87,56,61,57,68,82,68,42,58
08h.46m.34s.222ms,30.5,66,85,85,87,57,61,57,69,82,68,43,58
08h.46m.34s.232ms,30.88,66,86,85,88,58,62,58,69,84,68,43,59
08h.46m.34s.242ms,31.33,66,86,86,90,58,62,59,70,84,70,43,59
08h.46m.34s.253ms,32.26,68,87,85,90,59,63,59,71,84,70,43,60
08h.46m.34s.262ms,32.83,67,88,86,91,59,63,60,72,85,71,44,61
08h.46m.34s.272ms,33.29,68,89,86,92,60,63,60,72,85,71,44,61
08h.46m.34s.282ms,33.69,69,89,86,93,60,63,60,71,85,72,44,61
08h.46m.34s.292ms,34.67,69,89,87,93,60,63,61,72,86,73,44,61
08h.46m.34s.303ms,35.71,69,90,88,93,61,65,63,73,86,74,45,61
08h.46m.34s.312ms,35.71,69,91,88,93,62,65,64,74,87,74,45,62
08h.46m.34s.322ms,36.67,69,92,88,93,62,65,64,74,87,74,46,63
08h.46m.34s.332ms,37.1,70,92,88,94,63,65,64,74,87,74,45,63
08h.46m.34s.342ms,37.51,70,93,88,95,63,65,64,74,87,74,45,63
08h.46m.34s.352ms,38.48,70,92,88,95,64,65,65,75,88,76,47,64
08h.46m.34s.363ms,39.57,70,94,89,96,66,65,65,76,89,75,47,64
08h.46m.34s.372ms,39.57,70,95,90,96,67,67,65,77,90,76,47,65
08h.46m.34s.383ms,40.54,72,95,90,96,68,67,66,77,89,77,48,65
08h.46m.34s.392ms,40.96,72,95,90,96,68,67,67,77,90,77,48,65
08h.46m.34s.402ms,41.41,72,95,90,97,68,68,68,77,90,77,48,66
08h.46m.34s.412ms,42.24,72,95,90,97,68,68,68,77,90,77,48,66
08h.46m.34s.422ms,42.75,72,96,90,97,68,67,69,78,90,78,48,66
08h.46m.34s.432ms,43.21,72,97,91,98,70,69,69,79,90,78,48,66
08h.46m.34s.443ms,44.13,73,97,91,99,70,69,70,79,91,78,50,68
08h.46m.34s.452ms,44.5,73,97,92,99,70,70,70,79,91,79,49,68
08h.46m.34s.462ms,44.92,73,98,92,99,71,70,71,79,91,80,49,69
08h.46m.34s.472ms,45.77,74,98,91,100,71,70,71,79,91,80,50,69
08h.46m.34s.482ms,46.32,74,98,92,100,71,71,71,80,92,80,50,69
08h.46m.34s.492ms,46.79,73,98,92,100,72,71,71,81,92,80,50,69
08h.46m.34s.502ms,47.75,73,98,93,101,72,71,72,81,93,81,50,69
08h.46m.34s.512ms,48.14,74,98,93,101,72,72,73,81,93,82,50,69
08h.46m.34s.522ms,48.64,74,99,93,101,73,71,72,83,93,82,51,69
08h.46m.34s.532ms,49.58,74,99,93,102,73,71,73,83,94,82,51,70
08h.46m.34s.542ms,50.18,74,100,93,102,74,72,73,83,94,83,51,71
08h.46m.34s.553ms,50.64,74,99,94,102,73,73,73,83,94,83,52,72
08h.46m.34s.562ms,51.08,75,100,93,103,74,72,74,83,94,84,53,72
08h.46m.34s.572ms,52.06,76,100,94,103,74,73,75,84,94,85,53,72
08h.46m.34s.583ms,52.61,76,101,94,103,74,73,75,85,95,85,53,72
08h.46m.34s.592ms,53.15,76,102,95,103,75,74,75,85,95,85,53,72
08h.46m.34s.602ms,54.19,76,102,95,103,75,74,75,85,95,85,54,72
08h.46m.34s.613ms,54.63,76,102,95,103,75,74,75,85,95,85,54,72
08h.46m.34s.623ms,55.09,76,102,95,103,76,74,75,85,96,86,55,73
08h.46m.34s.633ms,56.05,76,103,95,103,77,74,76,85,97,87,54,73
08h.46m.34s.642ms,56.62,76,103,95,103,77,74,76,86,97,87,55,73
08h.46m.34s.652ms,57.13,76,103,95,104,77,74,76,86,97,87,55,73
08h.46m.34s.662ms,58.14,76,103,95,104,77,74,76,87,97,87,55,73
08h.46m.34s.672ms,58.56,77,104,95,104,78,74,76,86,97,87,55,73
08h.46m.34s.683ms,59.03,78,104,96,104,78,75,77,87,97,87,56,75
08h.46m.34s.692ms,60,80,105,96,105,78,75,77,87,97,87,56,75
08h.46m.34s.702ms,60.56,80,105,97,105,79,75,77,87,97,88,56,75
08h.46m.34s.712ms,60.91,80,105,96,105,79,75,77,87,97,88,57,75
08h.46m.34s.722ms,61.87,80,105,97,105,79,75,77,87,97,88,56,75
08h.46m.34s.732ms,62.27,80,105,97,105,79,75,77,88,97,88,57,77
08h.46m.34s.742ms,62.78,80,105,97,106,79,75,78,88,97,89,57,77
08h.46m.34s.754ms,63.68,81,105,96,106,79,75,77,88,98,89,57,78
08h.46m.34s.762ms,64.23,81,105,97,107,80,75,78,88,98,89,57,78
08h.46m.34s.772ms,64.63,81,105,97,107,80,75,79,88,98,89,57,79
08h.46m.34s.783ms,65.51,80,105,97,107,80,76,79,88,98,90,57,79
08h.46m.34s.793ms,65.86,81,105,97,107,81,76,78,88,99,90,57,79
08h.46m.34s.802ms,66.33,81,106,97,107,82,76,79,90,99,90,58,79
08h.46m.34s.813ms,66.81,81,107,97,107,82,76,79,90,99,91,58,79
08h.46m.34s.822ms,67.77,81,107,98,107,82,76,79,90,99,91,58,79
08h.46m.34s.832ms,68.18,81,107,99,107,82,77,79,90,100,91,58,79
08h.46m.34s.842ms,68.57,82,107,99,108,82,77,79,90,100,91,58,79
08h.46m.34s.852ms,69.5,82,107,99,108,82,77,79,90,100,91,58,79
08h.46m.34s.863ms,70.06,81,107,99,107,82,77,80,90,100,91,58,79
08h.46m.34s.872ms,70.58,82,107,99,108,82,77,79,90,100,91,58,79
08h.46m.34s.882ms,71.57,82,107,99,108,83,77,79,90,100,92,58,80
08h.46m.34s.892ms,71.99,82,108,99,108,84,77,80,90,100,92,58,80
08h.46m.34s.902ms,72.43,82,108,99,108,83,78,79,90,101,92,58,81
08h.46m.34s.912ms,73.37,82,108,99,109,84,77,80,90,100,92,59,80
08h.46m.34s.922ms,73.94,82,108,99,109,84,78,81,91,101,93,59,81
08h.46m.34s.932ms,74.42,83,108,99,110,84,78,81,91,101,94,59,82
08h.46m.34s.943ms,75.38,83,109,99,110,84,78,81,90,101,94,58,82
08h.46m.34s.952ms,75.74,82,109,99,110,84,78,81,91,101,94,59,82
08h.46m.34s.962ms,76.2,82,109,99,110,84,79,81,91,102,94,59,82
08h.46m.34s.973ms,77.01,83,110,99,110,85,78,82,91,102,94,59,82
08h.46m.34s.983ms,77.52,84,110,99,110,85,78,82,91,101,94,60,82
08h.46m.34s.993ms,77.97,84,110,99,110,86,79,82,91,102,94,60,82
08h.46m.35s.002ms,78.97,84,110,99,110,85,79,83,92,102,94,60,82
08h.46m.35s.012ms,79.33,84,110,99,110,86,79,83,91,102,94,60,82
08h.46m.35s.022ms,79.84,84,111,99,110,86,79,83,91,102,94,60,82
08h.46m.35s.032ms,80.76,84,112,100,111,87,79,83,91,101,94,60,83
08h.46m.35s.042ms,81.35,83,111,99,111,87,79,83,93,102,95,61,83
08h.46m.35s.052ms,81.77,84,112,101,111,87,79,83,93,102,95,61,83
08h.46m.35s.062ms,82.76,84,112,100,112,87,79,83,93,102,95,61,83
08h.46m.35s.072ms,83.11,84,112,101,112,87,80,84,93,102,96,61,83
08h.46m.35s.082ms,83.63,84,113,101,112,87,80,83,93,103,95,61,84
08h.46m.35s.092ms,84.07,84,113,101,112,87,80,83,93,103,95,61,83
08h.46m.35s.102ms,84.9,84,113,101,112,87,80,84,93,104,96,61,84
08h.46m.35s.113ms,85.25,85,113,101,113,87,80,84,93,103,96,61,83
08h.46m.35s.122ms,85.62,86,113,102,113,88,81,84,94,104,96,61,84
08h.46m.35s.132ms,86.39,85,113,102,113,88,81,85,94,104,96,61,85
08h.46m.35s.142ms,86.9,85,113,102,113,88,81,85,94,104,96,61,85
08h.46m.35s.152ms,87.34,85,113,102,113,89,81,85,94,104,96,61,85
08h.46m.35s.162ms,88.27,85,114,102,113,89,80,85,93,104,96,61,85
08h.46m.35s.172ms,88.61,86,114,102,113,89,81,85,94,104,97,61,85
08h.46m.35s.183ms,89.06,86,114,102,113,89,81,85,94,104,97,62,85
08h.46m.35s.192ms,89.85,86,116,102,113,90,81,86,95,104,97,63,85
08h.46m.35s.202ms,90.4,86,116,102,113,90,82,85,95,104,97,63,85
08h.46m.35s.212ms,90.81,86,115,102,114,90,82,85,95,104,97,63,85
08h.46m.35s.222ms,91.5,86,116,103,113,90,82,85,95,104,97,63,85
08h.46m.35s.232ms,91.81,86,116,103,114,90,82,85,95,104,97,63,85
08h.46m.35s.242ms,92.29,86,116,102,114,90,82,86,95,104,97,63,85
08h.46m.35s.252ms,93.17,86,116,103,114,90,82,86,95,104,97,63,85
08h.46m.35s.262ms,93.75,86,116,103,114,90,82,86,95,104,97,64,85
08h.46m.35s.272ms,94.14,86,116,103,114,90,82,86,95,104,98,64,85
08h.46m.35s.282ms,95.07,86,116,104,114,90,82,86,95,104,98,64,85
08h.46m.35s.293ms,95.4,86,116,104,114,90,82,85,95,104,98,65,85
08h.46m.35s.302ms,95.9,86,116,105,114,90,82,87,95,104,99,65,85
08h.46m.35s.312ms,96.71,87,116,104,115,90,82,87,95,104,99,65,86
08h.46m.35s.322ms,97.27,87,116,105,115,90,82,87,95,105,99,65,86
08h.46m.35s.332ms,97.66,87,116,105,116,90,82,87,95,105,100,65,86
08h.46m.35s.342ms,98.63,87,116,105,116,90,82,87,95,105,100,65,86
08h.46m.35s.353ms,98.98,87,116,105,116,90,82,87,95,105,100,65,86
08h.46m.35s.362ms,99.51,87,116,105,116,90,82,87,95,105,100,65,86
08h.46m.35s.374ms,99.97,87,116,105,116,91,82,87,95,105,100,65,86
08h.46m.35s.383ms,100.9,87,116,105,116,91,82,87,96,105,100,66,86
08h.46m.35s.392ms,101.25,87,116,105,116,91,82,87,96,105,100,66,86
08h.46m.35s.402ms,101.67,87,116,105,116,92,82,87,96,105,100,66,86
08h.46m.35s.413ms,102.48,87,117,105,116,92,82,87,96,105,100,66,86
08h.46m.35s.422ms,102.98,87,117,105,116,92,83,87,96,105,100,66,87
08h.46m.35s.433ms,103.33,87,117,105,116,92,83,87,96,105,100,66,87
08h.46m.35s.442ms,104.08,87,117,105,117,92,82,87,96,105,101,66,87
08h.46m.35s.452ms,104.35,87,118,105,117,92,83,87,96,105,101,67,87
08h.46m.35s.462ms,104.73,87,118,105,117,92,83,87,96,105,101,67,87
08h.46m.35s.472ms,105.43,87,118,106,117,93,84,87,96,105,101,67,87
08h.46m.35s.482ms,105.9,87,118,105,117,92,83,87,96,105,101,67,87
08h.46m.35s.492ms,106.25,87,118,105,117,93,84,87,96,105,101,67,87
08h.46m.35s.503ms,107.07,87,118,106,117,93,84,87,96,105,101,67,87
08h.46m.35s.512ms,107.37,87,118,106,117,93,84,87,96,105,101,68,89
08h.46m.35s.522ms,107.85,87,119,106,117,93,84,87,96,105,101,67,88
08h.46m.35s.532ms,108.47,87,118,106,117,93,84,87,96,105,101,68,89
08h.46m.35s.542ms,108.77,87,119,105,117,93,84,87,96,105,101,68,89
08h.46m.35s.552ms,109.09,87,119,106,117,93,84,87,96,105,101,68,89
08h.46m.35s.563ms,109.97,87,119,106,117,93,85,87,96,105,102,68,89
08h.46m.35s.572ms,110.27,87,119,105,117,93,84,87,96,106,102,68,90
08h.46m.35s.583ms,110.78,88,119,106,118,93,85,88,96,105,102,68,89
08h.46m.35s.592ms,111.51,88,119,106,118,93,85,88,96,107,102,68,90
08h.46m.35s.602ms,112.03,88,119,106,118,93,85,88,96,107,102,68,90
08h.46m.35s.613ms,112.35,88,119,106,118,93,85,88,96,108,102,68,90
08h.46m.35s.622ms,113.2,88,119,106,118,93,85,88,97,108,102,68,90
08h.46m.35s.632ms,113.49,88,119,106,118,93,85,88,97,108,102,68,90
08h.46m.35s.642ms,113.99,88,119,106,118,93,85,88,96,108,102,68,90
08h.46m.35s.652ms,114.39,88,120,106,118,94,85,89,97,108,102,68,90
08h.46m.35s.663ms,115.24,88,119,106,118,93,85,88,97,108,102,68,90
08h.46m.35s.675ms,115.54,88,119,106,118,94,85,88,98,108,102,68,90
08h.46m.35s.682ms,115.96,88,119,106,118,94,85,88,98,108,102,68,90
08h.46m.35s.692ms,116.72,88,119,106,118,95,85,89,98,108,102,68,90
08h.46m.35s.702ms,117.22,88,119,106,118,95,85,89,98,108,102,68,90
08h.46m.35s.712ms,117.58,88,120,106,118,95,85,89,97,108,102,68,90
08h.46m.35s.722ms,118.38,88,119,106,119,94,85,89,98,108,102,69,90
08h.46m.35s.732ms,118.65,88,119,106,119,95,85,88,98,108,102,69,90
08h.46m.35s.742ms,119.07,88,120,106,119,95,85,89,98,108,102,69,90
08h.46m.35s.752ms,119.7,88,120,106,119,95,85,89,98,108,102,69,90
08h.46m.35s.762ms,120.13,88,121,106,119,95,85,89,98,108,103,69,90
08h.46m.35s.772ms,120.39,89,120,106,119,95,85,89,98,108,103,69,90
08h.46m.35s.783ms,121.03,88,120,106,119,95,86,89,98,108,103,69,91
08h.46m.35s.792ms,121.25,88,121,106,119,96,85,89,98,108,102,69,91
08h.46m.35s.803ms,121.63,88,121,106,120,96,86,89,98,108,104,69,91
08h.46m.35s.813ms,122.22,89,121,106,120,96,85,89,98,108,104,69,91
08h.46m.35s.822ms,122.66,88,121,107,119,96,87,89,98,108,104,69,91
08h.46m.35s.832ms,122.95,89,121,107,120,96,87,89,99,109,104,69,91
08h.46m.35s.842ms,123.7,89,121,107,120,96,87,89,98,108,104,69,91
08h.46m.35s.852ms,123.96,89,122,107,121,96,87,89,98,108,104,69,91
08h.46m.35s.862ms,124.42,89,122,106,121,96,86,89,98,108,104,70,91
08h.46m.35s.872ms,125.08,89,122,107,121,96,87,89,99,108,104,70,91
08h.46m.35s.882ms,125.52,90,122,107,121,96,88,89,99,109,104,70,91
08h.46m.35s.892ms,125.74,89,122,106,121,96,86,89,99,109,104,70,92
08h.46m.35s.902ms,126.41,89,122,107,121,96,88,89,100,109,104,71,92
08h.46m.35s.912ms,126.66,90,122,107,121,96,88,89,99,109,104,71,93
08h.46m.35s.922ms,127.11,90,122,107,121,96,88,89,100,109,104,71,92
08h.46m.35s.932ms,127.37,90,122,107,121,96,88,89,99,109,104,70,93
08h.46m.35s.942ms,127.63,90,122,107,121,96,88,90,100,109,105,71,93
08h.46m.35s.952ms,127.9,91,122,107,121,96,88,90,100,108,105,71,92
08h.46m.35s.962ms,128.67,90,122,107,121,96,88,90,99,109,105,70,92
08h.46m.35s.972ms,128.95,90,122,107,121,96,88,90,100,109,105,71,93
08h.46m.35s.983ms,129.37,91,122,107,121,96,88,90,100,109,105,71,93
08h.46m.35s.992ms,129.99,90,122,107,121,96,88,90,100,109,105,71,92
08h.46m.36s.003ms,130.44,91,122,107,121,96,88,90,100,109,105,71,93
08h.46m.36s.013ms,130.72,91,122,107,121,96,88,90,100,109,105,71,93
08h.46m.36s.022ms,131.47,91,122,107,121,96,88,90,100,109,105,71,93
08h.46m.36s.032ms,131.7,91,122,107,121,96,88,90,100,108,105,71,92
08h.46m.36s.042ms,132.08,91,122,107,121,97,88,90,100,109,105,71,93
08h.46m.36s.052ms,132.62,91,122,107,121,96,88,90,100,109,105,71,93
08h.46m.36s.063ms,133.03,91,122,107,121,96,88,90,100,108,105,71,92
08h.46m.36s.072ms,133.24,91,122,107,121,97,88,90,100,109,105,71,93
08h.46m.36s.082ms,133.86,91,122,107,121,96,89,90,100,109,105,71,93
08h.46m.36s.092ms,134.04,91,122,108,121,97,88,90,100,109,105,71,93
08h.46m.36s.102ms,134.36,91,122,107,121,97,88,90,100,110,105,71,93
08h.46m.36s.112ms,134.56,91,122,107,121,97,89,90,100,110,105,71,93
08h.46m.36s.122ms,135.1,91,122,107,121,97,89,90,100,109,106,71,93
08h.46m.36s.132ms,135.26,91,122,108,121,97,89,90,100,110,106,71,93
08h.46m.36s.142ms,135.62,91,122,108,121,97,89,90,100,110,106,71,93
08h.46m.36s.152ms,135.87,91,122,108,121,96,89,90,100,110,106,71,93
08h.46m.36s.162ms,136.52,91,122,107,121,97,89,90,100,110,106,71,93
08h.46m.36s.172ms,136.71,91,122,107,121,97,89,90,100,110,106,71,93
08h.46m.36s.183ms,137.08,91,122,107,122,97,89,90,100,110,106,71,93
08h.46m.36s.193ms,137.59,91,122,107,122,97,89,90,100,110,106,71,93
08h.46m.36s.202ms,137.97,91,122,108,121,98,89,90,100,109,106,71,93
08h.46m.36s.213ms,138.18,91,122,108,122,97,89,90,100,110,106,71,93
08h.46m.36s.222ms,138.53,91,122,107,122,97,89,90,100,110,106,71,93
08h.46m.36s.232ms,139.04,91,122,107,122,97,89,90,100,110,106,71,93
08h.46m.36s.243ms,139.43,91,122,108,122,98,90,90,100,110,106,71,93
08h.46m.36s.253ms,139.68,91,122,107,122,98,90,90,100,110,106,71,93
08h.46m.36s.262ms,140.36,91,122,108,122,98,90,90,100,110,107,71,93
08h.46m.36s.272ms,140.56,91,122,107,122,98,90,90,100,110,106,71,93
08h.46m.36s.282ms,140.9,91,122,108,122,98,90,90,100,110,106,71,93
08h.46m.36s.292ms,141.4,91,122,108,122,98,90,90,100,110,106,71,93
08h.46m.36s.304ms,141.8,91,122,108,122,98,90,90,100,110,106,71,93
08h.46m.36s.312ms,142.04,91,122,108,122,98,90,91,100,110,107,71,93
08h.46m.36s.322ms,142.69,91,122,108,122,98,90,90,100,110,106,71,93
08h.46m.36s.332ms,142.88,91,122,108,122,98,90,91,100,110,107,71,93
