时间,压力(N),传感器#8,传感器#9,传感器#10,传感器#24,传感器#25,传感器#26,传感器#232,传感器#233,传感器#234,传感器#248,传感器#249,传感器#250
08h.46m.23s.165ms,132.20,88,122,108,120,95,88,89,98,108,105,70,91
08h.46m.23s.174ms,132.53,89,122,109,120,95,88,89,99,109,105,71,92
08h.46m.23s.184ms,132.82,89,122,109,121,95,88,89,99,109,105,71,92
08h.46m.23s.195ms,133.49,89,122,108,121,95,88,89,99,109,105,71,92
08h.46m.23s.204ms,133.82,89,122,109,121,95,89,89,99,109,105,71,92
08h.46m.23s.215ms,134.15,89,122,109,121,95,89,89,99,109,105,71,92
08h.46m.23s.224ms,134.36,89,122,109,121,95,89,89,99,109,105,71,92
08h.46m.23s.234ms,134.97,89,122,109,121,95,89,89,99,109,105,71,92
08h.46m.23s.245ms,135.17,90,122,109,121,95,89,89,99,109,105,71,92
08h.46m.23s.255ms,135.47,89,122,110,121,95,89,89,99,109,105,71,92
08h.46m.23s.265ms,135.88,89,122,109,121,96,88,89,100,109,105,71,92
08h.46m.23s.275ms,136.11,90,122,110,121,95,89,89,99,109,105,71,92
08h.46m.23s.286ms,136.38,89,122,110,121,95,89,89,99,109,105,71,92
08h.46m.23s.294ms,136.71,90,122,110,121,95,89,90,100,109,105,71,92
08h.46m.23s.304ms,137.21,90,122,110,121,96,89,89,99,109,105,71,92
08h.46m.23s.314ms,137.50,91,122,109,121,96,89,89,100,109,105,71,92
08h.46m.23s.325ms,137.70,91,122,110,121,96,89,90,100,109,105,71,92
08h.46m.23s.335ms,138.31,90,122,110,121,96,89,89,100,109,105,71,92
08h.46m.23s.344ms,138.60,90,122,110,121,96,90,90,100,109,105,71,92
08h.46m.23s.355ms,138.98,90,122,110,121,96,89,90,100,109,105,71,92
08h.46m.23s.365ms,139.58,90,122,110,121,96,89,90,100,109,105,71,92
08h.46m.23s.374ms,139.86,91,122,110,121,96,90,90,100,109,105,71,92
08h.46m.23s.384ms,140.08,90,122,110,121,96,89,90,100,109,105,71,92
08h.46m.23s.394ms,140.72,91,122,111,121,96,89,90,100,109,105,71,92
08h.46m.23s.405ms,141.04,90,122,110,121,96,89,90,100,109,105,71,92
08h.46m.23s.414ms,141.39,91,122,110,121,96,90,90,100,109,105,71,93
08h.46m.23s.425ms,141.95,90,122,110,121,96,90,90,100,109,105,71,93
08h.46m.23s.436ms,142.22,91,122,110,122,96,89,90,100,109,105,71,93
08h.46m.23s.444ms,142.47,91,122,110,121,96,90,89,100,109,105,72,93
08h.46m.23s.456ms,143.09,91,122,110,121,96,90,89,100,109,105,71,93
08h.46m.23s.465ms,143.44,91,122,110,122,96,90,90,100,109,105,71,93
08h.46m.23s.475ms,143.77,91,122,110,122,96,90,89,100,109,105,71,93
08h.46m.23s.484ms,143.96,91,122,110,122,97,90,90,100,109,105,71,93
08h.46m.23s.494ms,144.59,91,122,110,122,97,89,90,100,109,105,71,93
08h.46m.23s.504ms,144.85,91,122,111,122,97,90,89,100,110,105,71,94
08h.46m.23s.514ms,145.26,91,122,111,122,97,90,90,100,110,106,72,94
08h.46m.23s.525ms,145.83,91,122,111,122,97,90,89,100,110,105,71,94
08h.46m.23s.534ms,146.15,91,122,110,122,96,90,90,100,110,106,72,94
08h.46m.23s.545ms,146.35,91,122,111,122,97,90,90,100,109,106,72,93
08h.46m.23s.554ms,146.98,91,122,111,122,98,90,90,100,110,106,72,94
08h.46m.23s.565ms,147.24,91,122,110,122,98,90,89,100,109,106,72,93
08h.46m.23s.575ms,147.60,91,122,110,122,97,90,90,100,110,106,72,94
08h.46m.23s.585ms,148.09,91,122,110,122,98,90,90,100,110,106,72,94
08h.46m.23s.595ms,148.33,91,122,110,122,97,90,90,100,109,106,71,93
08h.46m.23s.604ms,148.58,91,122,111,122,98,90,90,100,110,106,72,94
08h.46m.23s.615ms,148.89,91,122,111,122,97,90,90,100,110,106,72,94
08h.46m.23s.624ms,149.42,91,122,111,122,98,90,90,100,110,106,71,94
08h.46m.23s.635ms,149.69,91,122,111,122,98,90,90,100,110,106,72,94
08h.46m.23s.645ms,149.91,91,122,110,123,98,90,90,100,110,106,72,94
08h.46m.23s.655ms,150.51,91,122,111,123,98,90,90,100,109,106,72,93
08h.46m.23s.665ms,150.83,91,124,111,123,99,90,90,100,110,106,72,94
08h.46m.23s.674ms,151.18,91,123,111,123,98,90,90,100,109,106,72,93
08h.46m.23s.685ms,151.79,91,124,111,123,99,90,90,100,110,107,72,94
08h.46m.23s.694ms,152.06,91,123,110,123,99,91,90,100,109,106,72,93
08h.46m.23s.704ms,152.31,91,123,110,123,99,91,91,100,110,107,72,94
08h.46m.23s.715ms,152.86,91,123,110,123,99,91,90,100,109,106,72,93
08h.46m.23s.724ms,153.21,91,123,110,123,99,91,91,100,110,107,72,94
08h.46m.23s.735ms,153.56,91,123,110,123,99,90,90,100,110,106,72,94
08h.46m.23s.745ms,153.81,91,123,111,123,99,91,91,100,109,107,72,93
08h.46m.23s.754ms,154.44,91,123,110,123,99,91,90,100,110,106,72,94
08h.46m.23s.765ms,154.72,91,123,111,123,99,90,91,100,110,107,73,94
08h.46m.23s.774ms,155.11,91,123,110,123,99,91,91,100,110,107,73,94
08h.46m.23s.784ms,155.74,91,123,110,123,99,91,90,100,110,106,73,94
08h.46m.23s.795ms,156.01,91,124,111,123,99,91,91,100,110,107,72,94
08h.46m.23s.804ms,156.01,92,123,110,124,99,91,91,101,110,107,73,94
08h.46m.23s.814ms,156.45,91,123,111,123,99,91,91,100,110,107,72,94
08h.46m.23s.824ms,156.78,91,123,111,123,99,91,91,100,110,107,73,94
08h.46m.23s.835ms,157.17,91,123,111,123,99,91,91,100,110,107,73,94
08h.46m.23s.845ms,157.85,91,123,111,123,99,91,91,100,110,107,73,95
08h.46m.23s.854ms,158.17,91,123,112,123,99,92,91,100,110,107,73,94
08h.46m.23s.865ms,158.46,91,123,112,123,99,92,91,100,110,107,73,95
08h.46m.23s.875ms,159.11,91,124,112,123,99,92,91,100,110,107,73,94
08h.46m.23s.884ms,159.45,91,123,111,123,99,91,91,101,110,107,73,95
08h.46m.23s.894ms,159.80,91,123,112,123,99,92,91,100,110,107,73,95
08h.46m.23s.905ms,160.45,91,124,111,123,99,91,91,101,110,107,73,94
08h.46m.23s.915ms,160.71,91,123,112,123,99,92,91,100,110,107,73,94
08h.46m.23s.924ms,160.96,92,123,112,124,99,92,91,100,110,107,73,95
08h.46m.23s.935ms,161.51,91,123,112,123,99,92,91,100,110,107,73,95
08h.46m.23s.945ms,161.84,92,123,112,124,99,92,91,100,110,107,73,95
08h.46m.23s.954ms,162.15,92,123,112,124,99,92,91,101,110,108,73,95
08h.46m.23s.965ms,162.75,92,124,111,124,99,91,91,100,110,108,73,94
08h.46m.23s.974ms,162.99,92,124,112,124,99,92,91,102,110,109,74,95
08h.46m.23s.984ms,163.25,92,124,112,124,99,92,91,101,110,108,74,95
08h.46m.23s.995ms,163.83,93,124,112,124,100,93,91,100,110,108,73,95
08h.46m.24s.004ms,164.23,93,124,111,125,100,91,91,101,110,108,74,95
08h.46m.24s.014ms,164.56,93,123,112,124,100,93,91,102,110,108,74,95
08h.46m.24s.024ms,164.81,93,124,112,124,100,92,91,102,110,108,74,95
08h.46m.24s.034ms,165.51,92,124,112,124,100,92,92,102,110,108,74,95
08h.46m.24s.044ms,165.51,92,124,112,125,100,92,92,102,110,109,74,95
08h.46m.24s.054ms,166.19,92,124,112,124,100,93,92,102,110,109,74,95
08h.46m.24s.064ms,166.85,93,124,112,125,100,93,91,102,110,109,74,95
08h.46m.24s.074ms,167.17,92,124,112,125,100,93,92,102,110,109,74,96
08h.46m.24s.084ms,167.43,93,124,112,125,100,93,92,102,110,109,74,95
08h.46m.24s.094ms,168.11,92,124,112,125,100,93,92,102,110,109,74,95
08h.46m.24s.104ms,168.46,92,124,112,125,100,93,92,102,110,109,74,96
08h.46m.24s.114ms,168.84,92,124,112,124,101,93,92,102,110,110,74,96
08h.46m.24s.124ms,169.48,92,124,112,125,100,93,92,102,110,109,74,96
08h.46m.24s.135ms,169.78,92,124,112,125,100,93,92,102,110,109,74,96
08h.46m.24s.144ms,170.03,92,124,112,125,101,93,92,102,110,109,74,96
08h.46m.24s.154ms,170.62,92,124,112,125,101,93,92,102,110,109,74,96
08h.46m.24s.165ms,170.94,92,124,112,125,100,93,92,102,110,109,74,96
08h.46m.24s.174ms,171.28,92,124,112,125,101,93,91,102,110,109,74,96
08h.46m.24s.184ms,171.93,92,124,112,125,101,93,92,102,110,110,74,96
08h.46m.24s.194ms,171.93,92,124,112,126,101,93,92,102,110,109,74,96
08h.46m.24s.204ms,172.46,92,124,112,125,101,93,92,102,110,109,74,96
08h.46m.24s.214ms,173.00,93,124,112,126,101,93,92,102,110,110,74,96
08h.46m.24s.224ms,173.31,92,124,112,126,101,93,92,102,110,110,74,96
08h.46m.24s.234ms,173.58,92,124,112,126,101,93,93,102,111,110,74,97
08h.46m.24s.244ms,173.77,92,124,112,126,101,93,92,102,111,110,74,97
08h.46m.24s.254ms,174.12,93,124,112,126,101,93,92,102,110,110,74,96
08h.46m.24s.264ms,174.33,93,123,112,126,101,93,92,102,111,110,74,97
08h.46m.24s.274ms,171.91,93,124,111,125,101,93,92,102,110,110,74,96
08h.46m.24s.285ms,163.95,92,124,112,125,100,93,92,101,110,109,74,96
08h.46m.24s.294ms,130.24,91,122,110,121,96,89,90,101,109,105,72,93
08h.46m.24s.304ms,130.24,86,118,107,117,92,86,88,98,106,100,68,89
08h.46m.24s.314ms,81.90,81,109,99,109,84,78,83,95,103,95,65,86
08h.46m.24s.324ms,35.62,73,100,93,99,74,71,72,87,93,84,57,76
08h.46m.24s.335ms,17.26,43,59,60,55,34,36,47,57,62,53,35,43
08h.46m.24s.344ms,4.50,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.354ms,0.45,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.365ms,-0.19,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.374ms,-0.19,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.384ms,-0.19,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.395ms,-0.19,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.404ms,-0.19,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.415ms,-0.19,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.425ms,-0.19,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.435ms,-0.19,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.445ms,-0.19,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.455ms,-0.19,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.465ms,-0.19,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.475ms,-0.12,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.484ms,-0.12,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.495ms,-0.12,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.504ms,-0.12,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.514ms,-0.12,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.524ms,-0.12,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.535ms,-0.12,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.544ms,-0.12,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.554ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.564ms,-0.12,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.574ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.585ms,-0.12,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.594ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.605ms,-0.11,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.615ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.624ms,-0.10,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.634ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.644ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.655ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.665ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.675ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.684ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.695ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.705ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.714ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.725ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.735ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.744ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.754ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.765ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.775ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.784ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.794ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.804ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.814ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.824ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.834ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.844ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.854ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.864ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.874ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.884ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.895ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.905ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.914ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.925ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.934ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.945ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.955ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.964ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.974ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.984ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.24s.994ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.004ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.014ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.025ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.034ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.045ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.054ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.064ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.074ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.084ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.094ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.104ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.115ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.124ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.134ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.146ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.154ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.164ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.174ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.184ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.194ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.204ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.214ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.224ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.234ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.245ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.255ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.264ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.275ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.285ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.294ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.305ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.315ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.325ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.334ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.344ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.355ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.364ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.374ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.385ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.394ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.406ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.414ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.425ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.434ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.444ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.454ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.465ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.475ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.484ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.495ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.504ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.514ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.524ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.534ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.544ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.554ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.564ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.575ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.584ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.594ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.605ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.614ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.624ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.635ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.644ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.655ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.664ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.675ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.684ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.695ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.705ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.714ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.725ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.735ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.744ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.754ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.765ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.775ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.786ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.794ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.805ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.814ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.824ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.834ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.845ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.855ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.864ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.874ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.885ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.894ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.904ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.915ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.924ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.934ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.945ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.955ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.964ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.975ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.984ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.25s.994ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.004ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.014ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.025ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.034ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.044ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.055ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.064ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.074ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.085ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.094ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.105ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.114ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.125ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.135ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.144ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.154ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.165ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.174ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.185ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.194ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.205ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.214ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.224ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.234ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.245ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.254ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.264ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.274ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.284ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.295ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.304ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.315ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.324ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.334ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.345ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.354ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.365ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.374ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.384ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.394ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.404ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.414ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.424ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.434ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.445ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.454ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.464ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.474ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.484ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.495ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.506ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.514ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.525ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.534ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
